subject_ids,date,time,hour,location,temp_F,temp_C,choice,how_many,age,sex,bear_adults,bear_cubs,cam_interaction,activity,gun present
49170790,2019-08-29,15:14:43,15:00:00,Camera 1 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49244835,2019-08-30,14:45:42,14:00:00,Camera 3 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49245217,2019-08-30,15:32:00,15:00:00,Camera 4 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50077911,2019-08-31,9:38:44,9:00:00,Camera 5 Subjects,60,16,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50077928,2019-08-31,9:53:01,9:00:00,Camera 5 Subjects,62,17,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50077942,2019-08-31,12:04:02,12:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50077957,2019-08-31,12:13:12,12:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50077969,2019-08-31,12:31:10,12:00:00,Camera 5 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50077978,2019-08-31,13:08:21,13:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50077980,2019-08-31,13:16:06,13:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50077995,2019-08-31,13:21:33,13:00:00,Camera 5 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50078046,2019-08-31,16:31:29,16:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078069,2019-08-31,17:05:04,17:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078086,2019-08-31,17:42:53,17:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
49529079,2019-08-31,10:28:32,10:00:00,Camera 7 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49532268,2019-08-31,11:39:34,11:00:00,Camera 8 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49170858,2019-09-01,17:39:59,17:00:00,1,69,21,BEAR,1,Adult,female,1,,Y,"['MOVING', 'INTERACTING']",
49767893,2019-09-01,11:50:59,11:00:00,Camera 11 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49769760,2019-09-01,13:08:10,13:00:00,Camera 12 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49998770,2019-09-01,14:07:26,14:00:00,Camera 13 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000157,2019-09-01,15:17:35,15:00:00,Camera 14 Subjects,75,24,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50078095,2019-09-01,11:15:58,11:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50078110,2019-09-01,11:54:30,11:00:00,Camera 5 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50078175,2019-09-01,14:05:05,14:00:00,Camera 5 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078185,2019-09-01,18:27:17,18:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49528896,2019-09-01,3:25:20,3:00:00,Camera 6 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023061,2019-09-02,10:57:16,10:00:00,Camera 16 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50131353,2019-09-02,12:01:56,12:00:00,Camera 17 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50024716,2019-09-02,15:07:00,15:00:00,Camera 20 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078214,2019-09-02,10:57:12,10:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078222,2019-09-02,11:11:59,11:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078231,2019-09-02,13:18:05,13:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000644,2019-09-03,20:34:38,20:00:00,15,57,14,BEAR,1,Adult,female,1,,N,['MOVING'],
49182143,2019-09-03,9:02:19,9:00:00,2,57,14,BEAR,1,Unknown,unknown,,,N,['MOVING'],
50078244,2019-09-03,17:26:23,17:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078260,2019-09-05,10:23:37,10:00:00,Camera 5 Subjects,62,17,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078268,2019-09-05,12:58:01,12:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50078276,2019-09-05,14:02:23,14:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50078292,2019-09-05,14:44:42,14:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078311,2019-09-05,15:29:30,15:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49581911,2019-09-06,22:06:53,22:00:00,10,59,15,BEAR,1,Adult,female,1,,Y,"['MOVING', 'INTERACTING']",
50025614,2019-09-06,20:31:02,20:00:00,21,57,14,BEAR,1,Adult,female,1,,Y,['INTERACTING'],
50026566,2019-09-06,13:06:32,13:00:00,Camera 22 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50026568,2019-09-06,13:19:37,13:00:00,Camera 22 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50027090,2019-09-06,14:47:11,14:00:00,Camera 23 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50027508,2019-09-06,16:58:01,16:00:00,Camera 24 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078348,2019-09-06,12:07:46,12:00:00,Camera 5 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078370,2019-09-06,18:41:40,18:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49532274,2019-09-07,3:29:17,3:00:00,8,60,16,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50045188,2019-09-07,23:15:33,23:00:00,Camera 27 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078408,2019-09-07,11:49:11,11:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49581924,2019-09-08,0:41:50,0:00:00,10,57,14,BEAR,2,Mixed,female/unknown,1,1,N,['MOVING'],
50027604,2019-09-08,11:44:32,11:00:00,Camera 25 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078419,2019-09-08,11:25:55,11:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50078445,2019-09-08,11:46:55,11:00:00,Camera 5 Subjects,64,18,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50078465,2019-09-08,11:49:48,11:00:00,Camera 5 Subjects,66,19,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078487,2019-09-08,12:08:08,12:00:00,Camera 5 Subjects,64,18,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50078501,2019-09-08,12:13:41,12:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50078517,2019-09-08,13:15:57,13:00:00,Camera 5 Subjects,66,19,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50078527,2019-09-08,13:32:58,13:00:00,Camera 5 Subjects,66,19,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078576,2019-09-08,14:52:46,14:00:00,Camera 5 Subjects,66,19,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078586,2019-09-08,15:48:10,15:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50078596,2019-09-08,16:27:06,16:00:00,Camera 5 Subjects,64,18,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078616,2019-09-08,16:57:49,16:00:00,Camera 5 Subjects,64,18,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49769778,2019-09-09,20:06:07,20:00:00,12,50,10,BEAR,1,Adult,unknown,1,,Y,['INTERACTING'],
50026572,2019-09-09,10:13:20,10:00:00,22,55,13,BEAR,1,Unknown,unknown,,,Y,['INTERACTING'],
50078630,2019-09-09,13:48:04,13:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078656,2019-09-09,13:54:22,13:00:00,Camera 5 Subjects,68,20,HUMAN,3,NA,NA,NA,NA,NA,foot,N
49998791,2019-09-11,7:41:02,7:00:00,13,57,14,BEAR,1,Unknown,unknown,,,Y,['INTERACTING'],
50078694,2019-09-11,10:06:02,10:00:00,Camera 5 Subjects,60,16,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078702,2019-09-11,15:58:09,15:00:00,Camera 5 Subjects,59,15,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078709,2019-09-11,16:08:58,16:00:00,Camera 5 Subjects,59,15,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000700,2019-09-12,4:04:09,4:00:00,15,53,12,BEAR,1,Unknown,unknown,,,Y,['INTERACTING'],
50023071,2019-09-12,5:00:13,5:00:00,16,57,14,BEAR,1,Adult,unknown,1,,Y,"['INTERACTING', 'MOVING']",
49579875,2019-09-12,11:54:32,11:00:00,9,55,13,BEAR,1,Adult,male,1,,N,"['STANDING', 'MOVING']",
50078719,2019-09-13,11:57:45,11:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078730,2019-09-13,17:15:26,17:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078752,2019-09-13,17:40:55,17:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50131386,2019-09-14,9:09:01,9:00:00,17,53,12,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50131387,2019-09-14,23:43:18,23:00:00,17,55,13,BEAR,2,Mixed,female/unknown,1,1,Y,"['MOVING', 'INTERACTING']",
50078753,2019-09-14,16:27:42,16:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078754,2019-09-14,16:45:19,16:00:00,Camera 5 Subjects,71,22,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50047979,2019-09-15,18:14:49,18:00:00,Camera 28 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078767,2019-09-15,10:16:08,10:00:00,Camera 5 Subjects,62,17,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078787,2019-09-15,10:23:58,10:00:00,Camera 5 Subjects,64,18,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078808,2019-09-15,13:59:59,13:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078838,2019-09-15,14:23:49,14:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078860,2019-09-15,15:49:42,15:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49529096,2019-09-15,10:40:39,10:00:00,Camera 7 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
49529097,2019-09-15,11:38:22,11:00:00,Camera 7 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
49582024,2019-09-16,20:41:45,20:00:00,10,71,22,BEAR,1,Unknown,unknown,,,Y,['INTERACTING'],
49582033,2019-09-16,21:27:30,21:00:00,10,71,22,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50131388,2019-09-16,0:45:27,0:00:00,17,59,15,BEAR,2,Mixed,female/unknown,1,1,Y,"['MOVING', 'INTERACTING']",
49579936,2019-09-16,11:17:40,11:00:00,9,69,21,BEAR,1,Adult,male,1,,Y,"['INTERACTING', 'STANDING']",
49182148,2019-09-16,11:53:55,11:00:00,Camera 2 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078865,2019-09-16,14:21:51,14:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50078882,2019-09-16,15:44:56,15:00:00,Camera 5 Subjects,77,25,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078901,2019-09-16,16:01:04,16:00:00,Camera 5 Subjects,77,25,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50026580,2019-09-17,18:07:41,18:00:00,22,73,23,BEAR,2,Young,unknown,,2,Y,['INTERACTING'],
50078923,2019-09-17,8:51:34,8:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50078932,2019-09-17,12:22:04,12:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078953,2019-09-17,14:58:01,14:00:00,Camera 5 Subjects,86,30,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000712,2019-09-18,2:45:54,2:00:00,15,68,20,BEAR,1,Adult,male,1,,N,['MOVING'],
50000713,2019-09-18,6:58:38,6:00:00,15,66,19,BEAR,1,Adult,male,1,,N,['MOVING'],
50131400,2019-09-18,11:39:00,11:00:00,Camera 17 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50131401,2019-09-18,11:47:46,11:00:00,Camera 17 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50131402,2019-09-18,13:15:57,13:00:00,Camera 17 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50131407,2019-09-18,19:56:29,19:00:00,Camera 17 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078962,2019-09-18,8:43:59,8:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078979,2019-09-18,14:41:47,14:00:00,Camera 5 Subjects,82,28,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078992,2019-09-18,14:54:41,14:00:00,Camera 5 Subjects,82,28,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50078993,2019-09-18,15:26:54,15:00:00,Camera 5 Subjects,82,28,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50079006,2019-09-18,16:37:48,16:00:00,Camera 5 Subjects,84,29,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079017,2019-09-18,18:00:02,18:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079026,2019-09-18,18:31:28,18:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49582079,2019-09-19,15:04:23,15:00:00,10,82,28,BEAR,2,Mixed,female/unknown,1,1,Y,"['INTERACTING', 'EATING']",
50000201,2019-09-19,13:48:37,13:00:00,Camera 14 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000718,2019-09-19,14:55:46,14:00:00,Camera 15 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023092,2019-09-19,14:21:59,14:00:00,Camera 16 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023094,2019-09-19,14:29:32,14:00:00,Camera 16 Subjects,80,27,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49182169,2019-09-19,13:29:45,13:00:00,Camera 2 Subjects,77,25,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50027521,2019-09-19,15:47:59,15:00:00,Camera 24 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50027670,2019-09-19,15:06:21,15:00:00,Camera 25 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49245229,2019-09-19,15:14:51,15:00:00,Camera 4 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079039,2019-09-19,12:56:04,12:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079050,2019-09-19,13:19:42,13:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079054,2019-09-19,14:06:49,14:00:00,Camera 5 Subjects,82,28,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
49529102,2019-09-19,14:06:14,14:00:00,Camera 7 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50131415,2019-09-20,5:57:10,5:00:00,17,64,18,BEAR,2,Mixed,female/unknown,1,1,N,['MOVING'],
50047987,2019-09-20,12:54:20,12:00:00,Camera 28 Subjects,75,24,HUMAN,4,NA,NA,NA,NA,NA,foot,N
50079066,2019-09-20,14:12:43,14:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079074,2019-09-20,15:50:39,15:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079078,2019-09-20,17:30:58,17:00:00,Camera 5 Subjects,75,24,HUMAN,5,NA,NA,NA,NA,NA,foot,N
50079099,2019-09-20,18:49:52,18:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079109,2019-09-20,19:15:48,19:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49528900,2019-09-20,13:49:41,13:00:00,Camera 6 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50023100,2019-09-21,4:55:57,4:00:00,16,68,20,BEAR,1,Adult,unknown,1,,Y,['INTERACTING'],
49528901,2019-09-21,22:27:34,22:00:00,6,64,18,BEAR,1,Adult,unknown,1,,N,['MOVING'],
49582098,2019-09-22,4:27:41,4:00:00,10,73,23,BEAR,1,Adult,female,1,,Y,"['MOVING', 'INTERACTING']",
50026587,2019-09-22,14:21:20,14:00:00,22,66,19,BEAR,1,Adult,unknown,1,,Y,['INTERACTING'],
50079124,2019-09-22,11:19:42,11:00:00,Camera 5 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079141,2019-09-22,13:41:33,13:00:00,Camera 5 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079170,2019-09-22,13:47:13,13:00:00,Camera 5 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49582154,2019-09-23,21:22:15,21:00:00,10,59,15,BEAR,1,Adult,unknown,1,,N,['MOVING'],
49582168,2019-09-23,23:34:27,23:00:00,10,57,14,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50079173,2019-09-23,18:46:38,18:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079226,2019-09-23,19:18:30,19:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079243,2019-09-24,18:43:59,18:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50131992,2019-09-25,4:08:32,4:00:00,17,62,17,BEAR,2,Mixed,female/unknown,1,1,Y,"['MOVING', 'INTERACTING']",
50079272,2019-09-25,15:20:28,15:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079287,2019-09-25,19:01:19,19:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49579975,2019-09-26,19:28:39,19:00:00,9,57,14,BEAR,1,Adult,male,1,,N,['MOVING'],
50079299,2019-09-26,10:04:40,10:00:00,Camera 5 Subjects,59,15,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079312,2019-09-26,10:10:20,10:00:00,Camera 5 Subjects,59,15,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079331,2019-09-26,12:49:50,12:00:00,Camera 5 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079348,2019-09-26,15:37:30,15:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079375,2019-09-26,17:56:37,17:00:00,Camera 5 Subjects,64,18,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079392,2019-09-26,18:13:37,18:00:00,Camera 5 Subjects,64,18,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50071705,2019-09-28,6:40:45,6:00:00,29,48,9,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50079420,2019-09-28,9:32:47,9:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079435,2019-09-28,11:22:30,11:00:00,Camera 5 Subjects,59,15,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50086116,2019-09-29,12:20:05,12:00:00,Camera 30 Subjects,53,12,HUMAN,5,NA,NA,NA,NA,NA,foot,N
50079463,2019-09-29,17:38:45,17:00:00,Camera 5 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50071755,2019-09-30,13:04:15,13:00:00,29,59,15,BEAR,1,Adult,unknown,1,,N,['MOVING'],
49582245,2019-10-01,21:04:45,21:00:00,10,57,14,BEAR,2,Mixed,female/unknown,1,1,Y,"['MOVING', 'INTERACTING']",
50079468,2019-10-01,13:10:39,13:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50079478,2019-10-02,8:37:44,8:00:00,Camera 5 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079498,2019-10-02,9:08:07,9:00:00,Camera 5 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079507,2019-10-02,13:14:04,13:00:00,Camera 5 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49528907,2019-10-02,15:04:45,15:00:00,Camera 6 Subjects,59,15,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079516,2019-10-03,14:34:56,14:00:00,Camera 5 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50132223,2019-10-04,12:33:57,12:00:00,Camera 17 Subjects,48,9,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50132241,2019-10-04,12:54:14,12:00:00,Camera 17 Subjects,50,10,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50132266,2019-10-04,15:31:46,15:00:00,Camera 17 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50132287,2019-10-04,16:08:11,16:00:00,Camera 17 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079519,2019-10-04,9:15:51,9:00:00,Camera 5 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079525,2019-10-05,9:22:49,9:00:00,Camera 5 Subjects,48,9,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079541,2019-10-05,10:37:22,10:00:00,Camera 5 Subjects,51,11,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50079554,2019-10-05,11:17:51,11:00:00,Camera 5 Subjects,53,12,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50024801,2019-10-06,19:42:59,19:00:00,20,51,11,BEAR,1,Adult,male,1,,N,['MOVING'],
50079565,2019-10-06,10:41:58,10:00:00,Camera 5 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079578,2019-10-06,12:45:02,12:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079589,2019-10-06,15:32:57,15:00:00,Camera 5 Subjects,66,19,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079623,2019-10-06,15:40:53,15:00:00,Camera 5 Subjects,66,19,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50086201,2019-10-07,18:37:44,18:00:00,Camera 30 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079634,2019-10-07,10:48:37,10:00:00,Camera 5 Subjects,55,13,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079657,2019-10-07,18:01:21,18:00:00,Camera 5 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50132385,2019-10-08,11:47:49,11:00:00,Camera 17 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079667,2019-10-08,10:28:32,10:00:00,Camera 5 Subjects,55,13,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079682,2019-10-08,14:50:46,14:00:00,Camera 5 Subjects,71,22,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079705,2019-10-08,16:29:37,16:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079710,2019-10-09,15:34:01,15:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079746,2019-10-10,14:20:48,14:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079759,2019-10-10,14:53:49,14:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079776,2019-10-10,15:04:17,15:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079790,2019-10-10,17:59:56,17:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079809,2019-10-10,18:13:26,18:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079817,2019-10-12,12:07:00,12:00:00,Camera 5 Subjects,48,9,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50079824,2019-10-12,12:27:50,12:00:00,Camera 5 Subjects,46,8,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50079830,2019-10-12,13:35:21,13:00:00,Camera 5 Subjects,48,9,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079858,2019-10-12,13:41:55,13:00:00,Camera 5 Subjects,48,9,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079886,2019-10-13,10:48:37,10:00:00,Camera 5 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079932,2019-10-13,14:05:50,14:00:00,Camera 5 Subjects,50,10,HUMAN,4,NA,NA,NA,NA,NA,foot,N
50079944,2019-10-13,17:28:34,17:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079962,2019-10-13,17:37:30,17:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079972,2019-10-14,12:27:15,12:00:00,Camera 5 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49582297,2019-10-15,0:43:10,0:00:00,10,44,7,BEAR,1,Unknown,unknown,,,Y,['INTERACTING'],
49580256,2019-10-15,5:53:47,5:00:00,9,39,4,BEAR,1,Adult,unknown,1,,Y,['INTERACTING'],
50079973,2019-10-15,10:03:45,10:00:00,Camera 5 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079976,2019-10-16,11:42:41,11:00:00,Camera 5 Subjects,53,12,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50079977,2019-10-16,15:20:14,15:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50079990,2019-10-16,15:29:50,15:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49582364,2019-10-18,2:56:23,2:00:00,10,41,5,BEAR,2,Mixed,female/unknown,1,1,N,['MOVING'],
